LotFrontage,LotArea,Street,Alley,LotShape,Condition1,Condition2,OverallQual,RoofStyle,RoofMatl,MasVnrArea,ExterQual,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,3SsnPorch,MiscFeature,SaleType,Neighborhood,PoolQC,KitchenQual,Utilities,SalePrice
98,12203,Pave,NaN,IR1,Norm,Norm,8,Hip,CompShg,975,Gd,No,1225,Ex,Y,2612,1,2,1,8,1,3,Y,250,0,0,NA,WD,NoRidge,NA,Gd,AllPub,336000
-1,13265,Pave,NaN,IR1,Norm,Norm,8,Hip,CompShg,148,Gd,No,1568,Ex,Y,1689,1,2,0,7,2,3,Y,150,59,0,NA,WD,Mitchel,NA,Gd,AllPub,271000
32,4500,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,443,TA,No,1237,Ex,Y,1337,1,2,0,5,0,2,Y,0,199,0,NA,WD,Mitchel,NA,TA,AllPub,153500
-1,13869,Pave,NaN,IR2,Norm,Norm,6,Gable,CompShg,0,TA,Av,794,Gd,Y,1470,0,2,0,6,0,2,Y,0,75,0,NA,WD,Gilbert,NA,TA,AllPub,177000
60,8172,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,0,TA,No,864,TA,Y,864,1,1,0,5,0,2,N,0,0,0,NA,WD,Edwards,NA,TA,AllPub,115000
65,8450,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,Mn,1337,Ex,Y,1337,1,2,0,6,0,2,Y,0,39,0,NA,WD,CollgCr,NA,Gd,AllPub,185000
60,10440,Pave,Grvl,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,650,Gd,Y,1539,0,2,0,8,1,2,P,70,78,0,NA,WD,OldTown,NA,Gd,AllPub,157500
107,13891,Pave,NaN,Reg,Norm,Norm,9,Hip,CompShg,424,Ex,Gd,1734,Ex,Y,2822,0,3,1,12,1,3,Y,52,170,0,NA,New,NridgHt,NA,Ex,AllPub,582933
32,3363,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,117,Gd,No,976,Ex,Y,1708,0,2,0,7,0,2,Y,0,40,0,NA,WD,Edwards,NA,Gd,AllPub,130000
80,10421,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,42,TA,No,980,TA,Y,1714,0,2,1,7,1,2,Y,228,66,0,Shed,WD,NWAmes,NA,TA,AllPub,196500
70,8120,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,864,Ex,Y,864,0,1,0,5,0,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,124500
85,10625,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,No,1026,Ex,Y,1958,0,2,1,9,1,3,Y,154,210,0,NA,WD,Somerst,NA,Gd,AllPub,250000
51,6120,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,927,TA,Y,1539,0,1,1,5,0,2,Y,112,0,0,NA,WD,BrkSide,NA,TA,AllPub,141500
80,11900,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,387,TA,No,1392,TA,Y,1392,1,1,1,6,2,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,166000
85,10625,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,81,TA,Gd,1053,TA,Y,1173,1,2,0,6,2,2,Y,0,120,0,NA,WD,NWAmes,NA,Gd,AllPub,170000
50,9000,Pave,NaN,Reg,Artery,Norm,7,Hip,CompShg,0,TA,No,650,Ex,Y,1482,0,1,0,7,0,2,Y,0,0,0,NA,WD,OldTown,NA,TA,AllPub,143000
60,5400,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1073,Ex,Y,1073,0,1,0,4,0,1,Y,0,0,0,NA,WD,OldTown,NA,TA,AllPub,108480
62,7415,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,No,839,Ex,Y,1593,1,2,1,8,1,2,Y,100,75,0,NA,WD,Gilbert,NA,TA,AllPub,193000
118,35760,Pave,NaN,IR1,Norm,Norm,10,Hip,CompShg,1378,Gd,Gd,1930,Ex,Y,3627,1,3,1,10,1,3,Y,361,76,0,NA,WD,NoRidge,NA,Gd,AllPub,625000
75,9317,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,137,Gd,No,740,Ex,Y,1775,1,2,1,7,1,2,Y,234,72,0,NA,WD,SawyerW,NA,Gd,AllPub,213000
66,7742,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,955,Ex,Y,955,1,1,0,6,0,1,Y,0,0,0,NA,WD,Sawyer,NA,TA,AllPub,127000
85,10625,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,458,Fa,N,835,0,1,0,5,0,1,Y,0,0,0,Shed,COD,Edwards,NA,TA,AllPub,83000
43,3182,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,11,Gd,No,1145,Ex,Y,1145,0,2,0,5,1,2,Y,100,16,0,NA,WD,Blmngtn,NA,Gd,AllPub,160200
60,9060,Pave,NaN,Reg,Artery,Norm,5,Hip,CompShg,98,TA,NA,0,Ex,Y,1340,0,1,0,7,1,1,Y,116,0,180,NA,WD,Edwards,NA,TA,AllPub,120000
-1,7500,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,No,814,Ex,Y,1674,1,2,1,7,0,2,Y,0,96,0,NA,WD,Somerst,NA,Gd,AllPub,216000
34,5001,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,166,Gd,No,1314,Ex,Y,1314,1,2,0,6,1,2,Y,172,62,0,NA,WD,NridgHt,NA,Gd,AllPub,230000
110,14977,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,304,Gd,Gd,1976,Ex,Y,1976,1,2,0,7,1,3,Y,250,63,0,NA,New,NridgHt,NA,Gd,AllPub,440000
60,9600,Pave,Grvl,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,1095,Fa,N,1774,1,2,0,8,0,3,N,0,0,0,NA,WD,OldTown,NA,TA,AllPub,87000
82,9452,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,423,Gd,No,1396,Ex,Y,2392,1,2,1,7,1,3,Y,0,70,0,NA,WD,NoRidge,NA,Gd,AllPub,348000
66,8712,Grvl,NaN,Reg,Norm,Norm,5,Hip,CompShg,0,Fa,Av,540,TA,N,1044,0,1,0,4,0,2,N,0,0,0,Shed,WD,IDOTRR,NA,Fa,AllPub,55993
75,11404,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,202,Gd,Av,1153,Ex,Y,2031,0,2,1,8,1,2,Y,192,84,0,NA,WD,CollgCr,NA,Gd,AllPub,222500
63,5000,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,540,Gd,N,1440,0,1,0,6,0,1,Y,0,0,0,NA,WD,OldTown,NA,TA,AllPub,79000
-1,159000,Pave,NaN,IR2,Norm,Norm,6,Gable,CompShg,472,Gd,Gd,1444,Gd,Y,2144,0,2,0,7,2,2,Y,0,98,0,Shed,WD,ClearCr,NA,Gd,AllPub,277000
74,7844,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,203,TA,No,672,TA,Y,1400,0,1,1,6,1,2,Y,0,0,0,NA,WD,Sawyer,NA,TA,AllPub,149500
130,9600,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,Gd,No,728,Ex,Y,1308,1,1,1,7,2,1,Y,0,70,0,NA,WD,Crawfor,NA,TA,AllPub,160000
79,12420,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,No,944,Ex,Y,1840,1,2,1,6,0,2,Y,0,45,0,NA,WD,CollgCr,NA,Gd,AllPub,230000
-1,6240,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,896,Gd,Y,1344,0,1,0,7,0,1,Y,200,114,0,NA,WD,BrkSide,NA,TA,AllPub,115000
-1,36500,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,621,TA,Av,1624,Fa,Y,1582,0,2,0,7,0,2,N,168,198,0,NA,WD,ClearCr,NA,TA,AllPub,190000
50,8405,Pave,Grvl,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,861,Ex,Y,1367,1,1,0,7,0,1,Y,0,130,0,NA,WD,Edwards,NA,TA,AllPub,119000
43,3182,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,16,Gd,No,1346,Ex,Y,1504,0,2,0,7,1,2,Y,156,0,0,NA,WD,Blmngtn,NA,Gd,AllPub,181000
59,10593,Pave,NaN,IR1,Norm,Norm,7,Hip,CompShg,338,Gd,No,1720,Ex,Y,1720,1,2,0,7,1,2,Y,240,56,0,NA,WD,NoRidge,NA,Gd,AllPub,260400
97,13478,Pave,NaN,IR1,Norm,Norm,10,Gable,CompShg,420,Ex,Gd,1722,Ex,Y,2296,1,2,1,10,1,3,Y,382,274,0,NA,ConLI,NridgHt,NA,Ex,AllPub,451950
91,10652,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,306,Gd,Av,1494,Ex,Y,1494,0,2,0,7,1,3,Y,160,33,0,NA,New,CollgCr,NA,Gd,AllPub,279500
-1,7032,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,Gd,943,TA,Y,943,1,1,0,4,2,2,Y,42,0,0,NA,WD,NWAmes,NA,TA,AllPub,135960
37,7937,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,Av,1003,TA,Y,1003,1,1,0,6,0,2,Y,120,0,0,NA,WD,Mitchel,NA,TA,AllPub,142500
-1,16196,Pave,NaN,IR3,Norm,Norm,7,Gable,CompShg,0,Gd,Gd,1482,Ex,Y,1494,1,2,0,5,1,2,Y,402,25,0,NA,WD,SawyerW,NA,Gd,AllPub,215000
80,10197,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,491,TA,No,1362,TA,Y,1362,1,1,1,6,1,2,Y,0,20,0,NA,COD,NWAmes,NA,TA,AllPub,163000
75,9473,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,NaN,Gd,No,1128,Ex,Y,2031,1,2,1,7,1,2,Y,0,211,0,NA,WD,CollgCr,NA,Gd,AllPub,237000
82,9020,Pave,NaN,Reg,Feedr,Norm,6,Gable,WdShngl,259,TA,Gd,1248,TA,Y,1350,1,1,1,6,0,2,Y,176,0,0,NA,WD,NWAmes,NA,TA,AllPub,168500
60,10440,Pave,Grvl,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,440,Gd,Y,1230,0,1,1,5,0,2,Y,74,0,0,NA,WD,OldTown,NA,TA,AllPub,110000
-1,32668,Pave,NaN,IR1,Norm,Norm,6,Hip,CompShg,NaN,Gd,No,2035,TA,Y,2515,1,3,0,9,2,2,Y,0,0,0,NA,WD,Crawfor,NA,TA,AllPub,200624
85,10452,Pave,NaN,IR1,Norm,Norm,6,Hip,CompShg,216,TA,Mn,1094,Ex,Y,1094,0,1,0,5,2,2,Y,0,0,0,NA,WD,Edwards,NA,TA,AllPub,155000
62,8244,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,0,Gd,No,840,Ex,Y,1720,0,2,1,7,1,2,Y,100,48,0,NA,WD,Gilbert,NA,Gd,AllPub,183500
70,7000,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,45,TA,No,1010,Ex,Y,1134,0,1,0,6,0,1,Y,0,16,0,NA,WD,NWAmes,NA,TA,AllPub,135000
60,7134,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,384,TA,Y,1360,0,1,0,6,1,2,Y,0,50,0,NA,WD,NWAmes,NA,TA,AllPub,130000
92,7438,Pave,NaN,IR1,RRAn,Feedr,5,Gable,CompShg,0,TA,No,504,Gd,Y,1252,0,1,0,5,0,2,Y,104,0,0,NA,WD,BrkSide,NA,TA,AllPub,127000
99,12099,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,388,Gd,Av,1136,Ex,Y,2468,1,2,1,10,1,3,Y,184,154,0,NA,WD,NridgHt,NA,Gd,AllPub,354000
78,11700,Pave,NaN,Reg,RRAn,Norm,6,Gable,CompShg,0,TA,No,727,Ex,Y,1556,0,1,1,8,0,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,154000
72,8640,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,TA,Mn,756,Ex,Y,1547,0,2,1,7,0,2,Y,169,45,0,NA,Con,Somerst,NA,Gd,AllPub,215200
50,6000,Pave,NaN,Reg,Artery,Norm,6,Gable,CompShg,0,TA,No,1103,Gd,Y,1103,0,1,0,5,1,2,Y,166,120,0,NA,WD,OldTown,NA,Gd,AllPub,110500
182,14572,Pave,NaN,IR3,Norm,Norm,7,Hip,CompShg,0,Gd,Av,1530,Ex,Y,1530,1,2,0,7,1,3,Y,144,36,0,NA,WD,Gilbert,NA,Gd,AllPub,259000
60,7200,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,NA,0,Ex,Y,827,0,1,0,5,1,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,107500
114,10357,Pave,NaN,IR1,Feedr,Norm,7,Hip,CompShg,0,Gd,Mn,910,Gd,Y,1442,1,2,0,6,1,2,Y,0,244,0,NA,WD,SawyerW,NA,Gd,AllPub,179900
-1,9303,Pave,NaN,IR1,Norm,Norm,6,Hip,CompShg,42,Gd,No,872,Ex,Y,1756,1,2,1,7,0,2,Y,144,122,0,NA,WD,Timber,NA,TA,AllPub,204000
66,9042,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,Ex,No,1152,Ex,Y,2340,0,2,0,9,2,1,Y,0,60,0,Shed,WD,Crawfor,NA,Gd,AllPub,266500
90,14115,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,No,1073,Ex,Y,1811,0,1,0,6,1,2,Y,0,0,0,NA,WD,Crawfor,NA,Ex,AllPub,230000
70,9170,Pave,NaN,Reg,Feedr,Norm,5,Hip,CompShg,0,TA,No,1214,Ex,Y,1214,1,1,0,6,0,2,Y,0,0,0,Shed,WD,Edwards,NA,TA,AllPub,140000
88,12803,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,99,Gd,Mn,1494,Ex,Y,1494,1,2,0,6,1,2,Y,192,36,0,NA,WD,CollgCr,NA,Gd,AllPub,221000
-1,12925,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,Mn,1205,Ex,Y,2117,0,2,1,7,2,2,Y,0,42,0,NA,WD,NWAmes,NA,TA,AllPub,237500
-1,6563,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,0,Gd,Gd,1742,TA,Y,1742,1,2,0,5,1,2,Y,114,28,0,NA,WD,StoneBr,NA,Gd,AllPub,275000
70,10500,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,864,Gd,Y,864,0,1,0,4,0,2,Y,216,0,0,NA,WD,NWAmes,NA,TA,AllPub,97000
60,9600,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,1067,TA,Y,1067,0,2,0,4,0,2,Y,290,0,0,NA,WD,Sawyer,NA,Gd,AllPub,128000
60,10410,Pave,Grvl,Reg,Artery,Norm,3,Gable,CompShg,0,TA,No,672,TA,Y,1214,0,1,0,6,0,3,Y,216,0,0,NA,WD,OldTown,NA,TA,AllPub,105000
85,10574,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,0,Gd,Mn,1082,Ex,Y,1953,0,2,1,9,1,3,Y,160,50,0,NA,WD,Somerst,NA,Gd,AllPub,252000
75,13710,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,910,TA,Y,1558,0,1,1,6,0,1,Y,289,0,0,NA,WD,IDOTRR,NA,TA,AllPub,152000
-1,18450,Pave,NaN,IR1,Norm,Norm,6,Flat,Tar&Grv,113,TA,No,1021,TA,Y,2380,0,2,1,7,1,2,Y,0,265,0,NA,WD,NWAmes,NA,TA,AllPub,129000
60,7200,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,Av,780,Ex,Y,780,0,1,0,4,0,1,Y,196,0,0,NA,WD,CollgCr,NA,TA,AllPub,124900
-1,13680,Pave,NaN,IR1,Norm,Norm,3,Hip,CompShg,0,TA,NA,0,Ex,Y,1733,0,2,0,8,1,2,Y,0,0,0,NA,WD,Edwards,NA,TA,AllPub,139600
76,8314,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,Gd,816,TA,Y,816,0,1,0,5,0,1,Y,168,0,0,NA,WD,Mitchel,NA,TA,AllPub,124500
-1,11250,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,0,Gd,Mn,1128,Ex,Y,2290,0,2,1,9,1,2,Y,0,0,0,NA,WD,CollgCr,NA,Gd,AllPub,255900
114,14803,Pave,NaN,Reg,PosN,PosN,10,Hip,CompShg,816,Ex,Av,2078,Ex,Y,2084,1,2,0,7,1,3,Y,188,45,0,NA,New,NridgHt,NA,Ex,AllPub,385000
80,11600,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,175,TA,No,1383,TA,Y,1383,0,1,1,7,0,1,Y,0,45,0,NA,WD,NWAmes,NA,TA,AllPub,145250
86,14598,Pave,NaN,IR1,Feedr,Norm,6,Gable,CompShg,74,Gd,Mn,894,Ex,Y,1933,0,2,1,9,1,3,Y,100,18,0,NA,WD,Somerst,NA,Gd,AllPub,214000
88,7990,Pave,NaN,IR1,Norm,Norm,5,Hip,CompShg,0,TA,No,924,TA,Y,924,0,1,0,5,0,1,Y,0,0,0,NA,WD,CollgCr,NA,TA,AllPub,110000
72,7226,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,0,Gd,No,798,Ex,Y,1640,0,2,1,6,0,2,Y,0,45,0,NA,WD,CollgCr,NA,Gd,AllPub,183000
70,8400,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,0,TA,No,1478,Gd,Y,1478,1,1,1,6,2,2,Y,114,0,0,NA,WD,NWAmes,NA,TA,AllPub,156500
60,9060,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,Mn,560,TA,Y,1258,0,1,0,6,0,1,P,0,0,0,NA,WD,Edwards,NA,TA,AllPub,105000
85,8500,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,203,TA,No,1235,TA,Y,1235,0,1,0,6,0,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,98600
70,10150,Pave,NaN,Reg,Feedr,Norm,5,Gable,CompShg,1,TA,No,912,Ex,Y,912,0,1,0,5,0,1,Y,0,0,0,NA,COD,NWAmes,NA,TA,AllPub,114500
80,10000,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,438,Gd,No,1220,Ex,Y,2090,1,2,1,8,1,2,Y,0,65,0,NA,WD,CollgCr,NA,Gd,AllPub,240000
60,9786,Pave,NaN,Reg,Norm,Norm,3,Hip,CompShg,0,TA,No,1007,Fa,N,1077,0,1,0,6,1,1,P,0,100,0,NA,WD,IDOTRR,NA,TA,AllPub,91000
70,7728,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,120,TA,Av,1106,TA,Y,1190,1,1,0,6,0,2,Y,0,18,0,NA,WD,NWAmes,NA,TA,AllPub,132500
60,8520,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,Gd,No,968,TA,Y,968,0,1,0,5,0,2,N,0,0,0,NA,WD,OldTown,NA,TA,AllPub,100000
24,2160,Pave,Pave,Reg,Norm,Norm,7,Gable,CompShg,212,Gd,No,600,Ex,Y,1252,1,2,1,4,0,2,Y,0,48,0,NA,WD,Somerst,NA,Gd,AllPub,160000
36,15523,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,Av,864,Ex,Y,864,1,1,0,5,1,1,Y,0,0,0,NA,WD,CollgCr,NA,TA,AllPub,133500
-1,13284,Pave,NaN,Reg,PosN,Norm,5,Gable,CompShg,0,TA,Mn,1383,TA,Y,1383,1,1,0,6,1,1,Y,511,116,0,NA,WD,Sawyer,NA,TA,AllPub,165000
75,13500,Pave,NaN,Reg,Artery,PosA,10,Gable,CompShg,0,Ex,No,1237,Gd,Y,2775,0,3,1,9,1,2,Y,105,502,0,NA,WD,OldTown,NA,Gd,AllPub,325000
84,10084,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,196,Gd,Av,1552,Ex,Y,1552,0,2,0,7,0,3,Y,144,20,0,NA,New,CollgCr,NA,Gd,AllPub,212900
60,7200,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,876,TA,Y,988,0,1,0,6,0,1,Y,0,80,0,NA,WD,NWAmes,NA,TA,AllPub,119000
-1,16545,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,731,Gd,Mn,1284,Ex,Y,2450,1,2,1,7,1,3,Y,0,126,0,NA,WD,NoRidge,NA,Gd,AllPub,340000
52,6240,Pave,Grvl,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,780,TA,Y,1208,0,1,0,5,0,2,Y,0,23,0,NA,WD,IDOTRR,NA,TA,AllPub,103000
77,9965,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,340,Gd,Gd,1466,Ex,Y,2828,1,3,0,11,1,3,Y,125,144,0,NA,New,CollgCr,NA,Gd,AllPub,424870
44,4750,Pave,NaN,IR1,Norm,Norm,8,Hip,CompShg,481,Gd,Gd,1573,Ex,Y,1625,1,2,0,5,1,2,Y,123,0,0,NA,WD,Crawfor,NA,Gd,AllPub,235000
65,8450,Pave,NaN,Reg,RRAe,Norm,5,Gable,CompShg,0,TA,No,894,Ex,Y,894,1,1,0,5,1,1,Y,416,144,0,NA,WD,Sawyer,NA,TA,AllPub,138500
70,8393,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,122,TA,No,1626,Ex,Y,1712,0,2,0,8,0,2,Y,272,54,0,NA,WD,NWAmes,NA,TA,AllPub,145000
78,10496,Pave,NaN,Reg,Artery,Norm,6,Gable,CompShg,320,TA,Mn,1040,Ex,Y,1846,0,2,0,7,1,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,143000
-1,7750,Pave,NaN,Reg,RRAn,Norm,7,Gable,CompShg,0,Gd,No,660,Ex,Y,1320,0,2,1,6,0,2,Y,0,48,0,NA,WD,Gilbert,NA,Gd,AllPub,162000
54,13811,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,72,TA,No,1112,Gd,Y,1137,1,2,0,5,1,2,Y,125,0,0,NA,WD,Timber,NA,Gd,AllPub,176000
80,9600,Pave,NaN,Reg,Norm,Norm,7,Hip,CompShg,168,TA,No,1164,TA,Y,1164,0,1,1,6,0,2,Y,0,0,0,NA,COD,NWAmes,NA,TA,AllPub,140000
80,9600,Pave,NaN,Reg,Feedr,Norm,6,Hip,CompShg,183,TA,No,1240,Gd,Y,1632,1,2,0,6,1,1,Y,289,0,0,NA,WD,NWAmes,NA,TA,AllPub,139000
79,11526,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,No,588,Fa,Y,2555,0,2,0,11,1,2,Y,431,0,0,NA,WD,Crawfor,NA,TA,AllPub,191000
78,12090,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,74,TA,No,585,Ex,Y,1868,0,3,1,7,1,2,Y,268,112,0,NA,WD,NWAmes,NA,TA,AllPub,178000
70,9100,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,244,Gd,Av,1525,Ex,Y,1525,1,2,0,6,0,2,Y,219,36,0,NA,WD,CollgCr,NA,Gd,AllPub,235000
75,10650,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,Av,894,TA,Y,894,1,1,0,5,0,1,Y,365,0,0,NA,WD,CollgCr,NA,TA,AllPub,128200
65,11700,Pave,Pave,IR1,Norm,Norm,7,Mansard,CompShg,0,Gd,No,1240,TA,N,2640,0,1,1,8,1,4,N,181,0,0,NA,WD,OldTown,NA,Gd,AllPub,265979
-1,10970,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,Gd,940,TA,Y,1026,1,1,0,5,0,2,Y,0,0,0,NA,WD,CollgCr,NA,TA,AllPub,147000
47,4608,Pave,NaN,Reg,Artery,Norm,4,Gable,CompShg,0,TA,No,747,TA,Y,747,0,1,0,4,0,1,Y,0,0,0,NA,WD,OldTown,NA,TA,AllPub,80000
80,8480,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,0,TA,No,970,TA,Y,970,1,1,0,5,0,2,Y,0,24,0,NA,WD,Sawyer,NA,TA,AllPub,132500
80,11040,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,144,Gd,No,1258,Ex,Y,1258,0,2,0,5,0,2,Y,55,0,216,NA,COD,NWAmes,NA,Gd,AllPub,145000
60,8730,Pave,NaN,Reg,RRAn,Norm,6,Gable,CompShg,0,TA,No,698,Ex,Y,1396,0,1,0,7,0,1,Y,0,0,0,NA,WD,BrkSide,NA,TA,AllPub,153575
70,13300,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,0,TA,No,928,TA,Y,928,0,1,0,4,0,1,Y,261,0,0,NA,WD,NWAmes,NA,TA,AllPub,132000
80,14000,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,Gd,1306,Ex,Y,2260,1,2,1,7,0,2,Y,296,44,0,NA,WD,ClearCr,NA,Gd,AllPub,328000
-1,11200,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,85,Gd,No,1298,TA,Y,1298,1,2,0,5,1,2,Y,165,26,0,NA,WD,SawyerW,NA,Gd,AllPub,180000
60,6600,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,994,TA,N,2372,0,2,0,11,0,1,Y,0,287,0,NA,WD,OldTown,NA,TA,AllPub,107500
50,7207,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,Gd,858,Gd,Y,858,1,1,0,4,0,0,Y,117,0,0,NA,WD,BrkSide,NA,TA,AllPub,116500
52,6240,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,NA,0,Gd,N,912,0,1,0,3,0,0,N,0,0,0,NA,WD,BrkSide,NA,TA,AllPub,80500
-1,7917,Pave,NaN,IR1,Norm,Norm,6,Hip,CompShg,174,TA,No,1143,TA,Y,1113,1,1,1,6,1,1,Y,370,30,0,NA,WD,Edwards,NA,TA,AllPub,148000
45,8248,Pave,Grvl,Reg,Norm,Norm,3,Gable,CompShg,0,TA,No,864,TA,N,864,1,1,0,5,0,0,N,0,0,0,NA,WD,Edwards,NA,TA,AllPub,67000
66,7800,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,No,912,TA,Y,912,0,1,0,5,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,115000
-1,11717,Pave,NaN,IR1,PosA,Norm,6,Hip,CompShg,571,TA,No,1442,TA,Y,1442,0,2,0,6,1,2,Y,371,0,0,NA,WD,NWAmes,NA,TA,AllPub,185000
90,10800,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,1522,TA,Y,2614,0,2,1,9,1,2,Y,38,243,0,NA,WD,NWAmes,NA,TA,AllPub,240000
-1,12546,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,310,Gd,No,1440,Ex,Y,1440,0,2,0,7,1,2,Y,0,0,0,NA,WD,NWAmes,NA,Gd,AllPub,182900
174,15138,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,506,Gd,No,1462,Ex,Y,2794,1,2,1,9,1,3,Y,0,146,0,NA,WD,NoRidge,NA,Ex,AllPub,403000
